candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,pos,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net
2008-01-29,3609.11,3611.98,0.004092003358111329,,,,-0.14544946957007265,,nan,,0.0,3.4049585218702867,,1.0
2008-01-30,3653.73,3541.08,-0.019629123084845435,,,,-0.16081987065400538,,nan,,0.0,3.3381221719457015,,1.0
2008-01-31,3528.87,3497.92,-0.01218837190913502,,,,-0.17315065643600402,,nan,,0.0,3.2974358974358977,,1.0
2008-02-01,3502.23,3500.05,0.0006089333089378535,,,,-0.18274495702467364,,nan,,0.0,3.299443815987934,,1.0
2008-02-04,3598.5,3796.13,0.08459307724175358,,,,-0.12335027607978266,,nan,,0.0,3.5785539215686275,,1.0
2008-02-05,3783.8,3766.16,-0.007894882419727578,,,,-0.1358252449461923,,nan,,0.0,3.5503016591251884,,1.0
2008-02-13,3697.53,3660.16,-0.028145378847420188,,,,-0.16926317318516915,,nan,,0.0,3.450377073906486,,1.0
2008-02-14,3699.3,3706.97,0.012789058401818432,,,,-0.16348787984095536,,nan,,0.0,3.4945041478129713,,1.0
2008-02-15,3673.9,3646.18,-0.01639883786488694,,,,-0.18639113330611023,,nan,,0.0,3.4371983408748115,,1.0
2008-02-18,3694.67,3709.07,0.01724818851510368,,,,-0.17560467111492417,,nan,,0.0,3.4964837858220212,,1.0
2008-02-19,3722.94,3787.03,0.021018745939008987,,,,-0.14722281020171946,,nan,,0.0,3.5699754901960787,,1.0
2008-02-20,3792.29,3676.47,-0.029194381877091113,,,,-0.1398098277499873,,nan,,0.0,3.4657522624434387,,1.0
2008-02-21,3653.81,3620.85,-0.01512864242058276,,,,-0.13350053006789175,,nan,,0.0,3.4133201357466065,,1.0
2008-02-22,3597.71,3466.2,-0.0427109656572352,,,,-0.17391770635970405,,nan,,0.0,3.2675339366515836,,1.0
2008-02-25,3460.86,3331.99,-0.038719635335525915,,,,-0.16191321801640468,,nan,,0.0,3.141016214177979,,1.0
2008-02-26,3430.37,3363.7,0.009516835284619773,,,,-0.08570512175829925,,nan,,0.0,3.1709087481146305,,1.0
2008-02-27,3384.55,3459.78,0.0285637839284123,,,,-0.09496654302321317,,nan,,0.0,3.261481900452489,,1.0
2008-02-28,3467.03,3435.46,-0.007029348686910741,,,,-0.10027158469802244,,nan,,0.0,3.23855580693816,,1.0
2008-02-29,3431.4,3470.6,0.010228615673010255,,,,-0.10449532715103294,,nan,,0.0,3.271681749622926,,1.0
2008-03-03,3449.75,3539.43,0.019832305653201265,,,,-0.016076124605950204,,nan,,0.0,3.3365667420814478,,1.0
2008-03-04,3559.05,3424.79,-0.03238939603269453,,,,-0.05182476093444599,,nan,,0.0,3.228497360482655,,1.0
2008-03-05,3415.73,3380.65,-0.012888381477404454,,,,-0.045305387057056,,nan,,0.0,3.186887254901961,,1.0
2008-03-06,3398.42,3445.75,0.019256651827311178,,,,-0.014914577806239171,,nan,,0.0,3.248256033182504,,1.0
2008-03-07,3399.51,3395.61,-0.014551258797068867,,,,-0.02983957372037549,,nan,,0.0,3.200989819004525,,1.0
2008-03-10,3366.97,3256.44,-0.0409852721602304,,,,-0.1421684715749988,,nan,,0.0,3.069796380090498,,1.0
2008-03-11,3233.45,3264.57,0.002496591369716583,,,,-0.1331834016611083,,nan,,0.0,3.0774604072398195,,1.0
2008-03-12,3343.41,3164.78,-0.03056757857849579,,,,-0.13534381010666197,,nan,,0.0,2.9833898944193065,,1.0
2008-03-13,3133.62,3111.84,-0.016727861020355284,,,,-0.16054351667264632,,nan,,0.0,2.933484162895928,,1.0
2008-03-14,3098.26,3084.45,-0.008801866419867466,,,,-0.15405986539337058,,nan,,0.0,2.907664027149321,,1.0
2008-03-17,3065.43,2984.06,-0.032547131579373945,,,,-0.1954694842642496,,nan,,0.0,2.81302790346908,,1.0
2008-03-18,2961.06,2869.61,-0.038353786452014926,,,,-0.2422531640890091,,nan,,0.0,2.7051376319758673,,1.0
2008-03-19,2925.25,2945.23,0.0263520129913124,,,,-0.19889731182356984,,nan,,0.0,2.7764234539969834,,1.0
2008-03-20,2904.84,3011.78,0.022595858387969736,,,,-0.16821188394990116,,nan,,0.0,2.8391591251885373,,1.0
2008-03-21,3010.26,3021.58,0.003253889726341219,,,,-0.12827303675494772,,nan,,0.0,2.8483974358974358,,1.0
2008-03-24,3056.43,2869.28,-0.05040409322275097,,,,-0.13886896419256944,,nan,,0.0,2.7048265460030168,,1.0
2008-03-25,2810.5,2884.62,0.0053462889644788625,,,,-0.14242649463388524,,nan,,0.0,2.719287330316742,,1.0
2008-03-26,2904.34,2896.69,0.004184259971850679,,,,-0.16275312303094425,,nan,,0.0,2.730665535444947,,1.0
2008-03-27,2837.09,2760.45,-0.047032992829747156,,,,-0.1964831492725866,,nan,,0.0,2.6022341628959276,,1.0
2008-03-28,2736.59,2910.51,0.054360702059446986,,,,-0.16138131735146655,,nan,,0.0,2.7436934389140273,,1.0
2008-03-31,2815.31,2823.98,-0.029730184744254484,,,,-0.20213706726789338,,nan,,0.0,2.6621229260935144,,1.0
2008-04-01,2812.51,2713.49,-0.03912563120135415,,,,-0.20769156649020826,,nan,,0.0,2.5579656862745095,,1.0
2008-04-02,2757.53,2744.65,0.011483366439529963,,,,-0.18812950172304144,,nan,,0.0,2.5873397435897436,,1.0
2008-04-03,2719.9,2828.63,0.030597708268813806,,,,-0.1790959878110716,,nan,,0.0,2.6665064102564107,,1.0
2008-04-07,2803.88,2954.23,0.04440312094547538,,,,-0.12998548125373643,,nan,,0.0,2.784907616892911,,1.0
2008-04-08,2956.51,2969.61,0.00520609431222363,,,,-0.08808084902531599,,nan,,0.0,2.7994061085972852,,1.0
2008-04-09,2938.49,2803.15,-0.05605449873889168,,,,-0.14134173872822453,,nan,,0.0,2.642486802413273,,1.0
2008-04-10,2780.6,2840.55,0.013342132957565589,,,,-0.10244945936210414,,nan,,0.0,2.6777432126696836,,1.0
2008-04-11,2882.38,2865.45,0.008765908010772483,,,,-0.0791782353848528,,nan,,0.0,2.7012160633484164,,1.0
2008-04-14,2805.21,2685.01,-0.0629709120731472,,,,-0.12950120767073536,,nan,,0.0,2.5311180241327302,,1.0
2008-04-15,2672.37,2715.74,0.011445022551126227,,,,-0.08991776304765997,,nan,,0.0,2.5600867269984917,,1.0
2008-04-16,2711.25,2654.9,-0.022402733693210553,,,,-0.07482201414129452,,nan,,0.0,2.5027337858220213,,1.0
2008-04-17,2650.12,2588.76,-0.024912426080078265,,,,-0.12103299232997078,,nan,,0.0,2.4403846153846156,,1.0
2008-04-18,2565.79,2511.36,-0.029898484216381638,,,,-0.16615423437302856,,nan,,0.0,2.367420814479638,,1.0
2008-04-21,2707.6,2545.52,0.01360219164118237,,,,-0.1575533330244442,,nan,,0.0,2.3996229260935142,,1.0
2008-04-22,2501.54,2595.69,0.01970913605078728,,,,-0.0953514470529192,,nan,,0.0,2.4469174208144797,,1.0
2008-04-23,2561.95,2718.25,0.04721673235247659,,,,-0.05767484105358767,,nan,,0.0,2.5624528657616894,,1.0
2008-04-24,2948.97,2981.19,0.09673135289248602,,,,0.029171226468831746,,nan,,0.0,2.8103223981900456,,1.0
2008-04-25,2983.37,2984.96,0.0012645956815902082,,,,0.08133094241880867,,nan,,0.0,2.813876319758673,,1.0
2008-04-28,2936.43,2918.61,-0.022228103559176593,,,,0.0027830174093199656,,nan,,0.0,2.7513291855203623,,1.0
2008-04-29,2896.5,2960.89,0.014486347953306389,,,,0.04848122153839607,,nan,,0.0,2.7911858974358976,,1.0
2008-04-30,2981.78,3125.53,0.05560490257996764,,,,0.1518487261792012,,nan,,0.0,2.9463895173454,,1.0
2008-05-05,3169.0,3169.08,0.013933636855189224,,,,0.15463902501229665,,nan,,0.0,2.987443438914027,,1.0
2008-05-06,3136.37,3128.81,-0.012707157913337652,,,,0.10612204494755395,,nan,,0.0,2.9494815233785823,,1.0
2008-05-07,3108.09,2979.82,-0.04761874322825599,,,,0.008662155620923206,,nan,,0.0,2.8090309200603323,,1.0
2008-05-08,2940.34,3037.5,0.019356873905135075,,,,0.022861587885277812,,nan,,0.0,2.863404977375566,,1.0
2008-05-09,3065.59,2978.19,-0.019525925925925947,,,,0.06244403617359051,,nan,,0.0,2.807494343891403,,1.0
2008-05-12,2915.26,2991.32,0.004408718046867488,,,,0.05307774902747697,,nan,,0.0,2.819871794871795,,1.0
2008-05-13,2898.01,2924.96,-0.022184186245537085,,,,0.020768116700692785,,nan,,0.0,2.757315233785822,,1.0
2008-05-14,2917.85,3027.38,0.03501586346479946,,,,0.1275116293794063,,nan,,0.0,2.8538650075414784,,1.0
2008-05-15,3050.15,3005.65,-0.00717782372876874,,,,0.10675175090398947,,nan,,0.0,2.833380467571644,,1.0
2008-05-16,3008.21,3009.21,0.001184435978906384,,,,0.13345512072017773,,nan,,0.0,2.8367364253393665,,1.0
2008-05-19,2999.41,2978.66,-0.010152166183151068,,,,0.15061264852670764,,nan,,0.0,2.8079374057315234,,1.0
2008-05-20,2976.03,2835.82,-0.04795444931613535,,,,0.12919692915392456,,nan,,0.0,2.6732843137254902,,1.0
2008-05-21,2809.95,2892.09,0.01984258521344806,,,,0.1361489990257394,,nan,,0.0,2.7263291855203624,,1.0
2008-05-22,2848.52,2841.15,-0.01761355974399137,,,,0.09456445107081346,,nan,,0.0,2.678308823529412,,1.0
2008-05-23,2831.78,2838.05,-0.0010911074740861393,,,,0.04407247309850093,,nan,,0.0,2.675386500754148,,1.0
2008-05-26,2812.51,2745.09,-0.03275488451577668,,,,-0.07919656244653972,,nan,,0.0,2.5877545248868783,,1.0
2008-05-27,2739.74,2754.12,0.003289509633563892,,,,-0.07733436963979423,,nan,,0.0,2.596266968325792,,1.0
2008-05-28,2760.65,2836.26,0.029824408522504564,,,,-0.02821548613894964,,nan,,0.0,2.673699095022625,,1.0
2008-05-29,2825.86,2765.95,-0.02478968782833746,,,,-0.06583831212912339,,nan,,0.0,2.6074189291101053,,1.0
2008-05-30,2774.08,2800.79,0.01259603391239894,,,,-0.10389917869929266,,nan,,0.0,2.6402620663650076,,1.0
2008-06-02,2792.24,2814.3,0.004823639044698291,,,,-0.11195047143019421,,nan,,0.0,2.652997737556561,,1.0
2008-06-03,2809.44,2804.07,-0.003635006928898843,,,,-0.10379025891632909,,nan,,0.0,2.64335407239819,,1.0
2008-06-04,2789.76,2736.83,-0.023979429900109595,,,,-0.08154519400500704,,nan,,0.0,2.5799679487179485,,1.0
2008-06-05,2722.25,2722.41,-0.005268869458461056,,,,-0.10373333333333334,,nan,,0.0,2.5663744343891404,,1.0
2008-06-06,2730.77,2701.79,-0.007574171414298281,,,,-0.09280804784113839,,nan,,0.0,2.546936274509804,,1.0
2008-06-10,2586.72,2480.76,-0.08180872680704265,,,,-0.17068050225318587,,nan,,0.0,2.3385746606334843,,1.0
2008-06-11,2451.38,2446.78,-0.013697415308212002,,,,-0.1634825775395219,,nan,,0.0,2.306542232277527,,1.0
2008-06-12,2432.64,2387.76,-0.02412149845919942,,,,-0.21127839914381408,,nan,,0.0,2.250904977375566,,1.0
2008-06-13,2389.14,2322.79,-0.027209602305089398,,,,-0.22719212150449986,,nan,,0.0,2.1896587481146303,,1.0
2008-06-16,2329.58,2323.69,0.0003874650743287411,,,,-0.22780729826100532,,nan,,0.0,2.1905071644042233,,1.0
2008-06-17,2325.26,2262.28,-0.026427793724636217,,,,-0.2405041193019679,,nan,,0.0,2.132616892911011,,1.0
2008-06-18,2244.1,2368.71,0.04704545856392661,,,,-0.16471778885824917,,nan,,0.0,2.2329468325791857,,1.0
2008-06-19,2348.98,2201.34,-0.07065871297035087,,,,-0.23884111490306315,,nan,,0.0,2.075169683257919,,1.0
2008-06-20,2227.36,2273.71,0.03287543041965346,,,,-0.1997219435791845,,nan,,0.0,2.1433917797888387,,1.0
2008-06-23,2227.16,2220.08,-0.02358700098077593,,,,-0.2177445781434436,,nan,,0.0,2.0928355957767724,,1.0
2008-06-24,2207.51,2256.12,0.01623364923786519,,,,-0.17812530736697163,,nan,,0.0,2.126809954751131,,1.0
2008-06-25,2250.0,2334.4,0.03469673598922052,,,,-0.15239713592726523,,nan,,0.0,2.2006033182503772,,1.0
2008-06-26,2332.45,2326.9,-0.003212816997943846,,,,-0.17958861317368646,,nan,,0.0,2.1935331825037707,,1.0
2008-06-27,2255.16,2206.32,-0.05182001804976577,,,,-0.20232831396084516,,nan,,0.0,2.0798642533936653,,1.0
2008-06-30,2176.9,2175.61,-0.013919105116211639,,,,-0.2232155927434759,,nan,,0.0,2.050914404223228,,1.0
2008-07-01,2181.71,2081.05,-0.04346367225743586,,,,-0.26054436271897097,,nan,,0.0,1.9617741327300153,,1.0
2008-07-02,2082.59,2062.93,-0.008707143028759634,,,,-0.2643086656181908,,nan,,0.0,1.944692684766214,,1.0
2008-07-03,2025.33,2088.97,0.012622822878139317,,,,-0.2367191239499714,,nan,,0.0,1.9692401960784314,,1.0
2008-07-04,2087.25,2077.23,-0.005619994542764961,,,,-0.23698855058569424,,nan,,0.0,1.958173076923077,,1.0
2008-07-07,2082.75,2190.3,0.054433067113415445,,,,-0.1893152317537632,,nan,,0.0,2.0647624434389145,,1.0
2008-07-08,2204.49,2193.21,0.001328585125325299,,,,-0.11591205920766223,,nan,,0.0,2.0675056561085974,,1.0
2008-07-09,2219.43,2289.68,0.043985756037953516,,,,-0.06420683510573089,,nan,,0.0,2.158446455505279,,1.0
2008-07-10,2253.42,2259.26,-0.013285699311694099,,,,-0.05381612892417997,,nan,,0.0,2.129769984917044,,1.0
2008-07-11,2252.52,2245.46,-0.006108194718624782,,,,-0.03329186021982178,,nan,,0.0,2.1167609351432883,,1.0
2008-07-14,2223.89,2259.16,0.00610119975417045,,,,-0.027770485736049233,,nan,,0.0,2.1296757164404223,,1.0
2008-07-15,2266.97,2157.91,-0.044817542803519905,,,,-0.046134872783210046,,nan,,0.0,2.034228883861237,,1.0
2008-07-16,2133.96,2088.78,-0.03203562706507668,,,,-0.11817824892029827,,nan,,0.0,1.969061085972851,,1.0
2008-07-17,2127.99,2073.33,-0.0073966621664322,,,,-0.05815094442475954,,nan,,0.0,1.9544966063348417,,1.0
2008-07-18,2100.47,2158.7,0.04117530735579966,,,,-0.050582528114843206,,nan,,0.0,2.034973604826546,,1.0
2008-07-21,2132.44,2228.45,0.03231111316996338,,,,0.0037701344095708578,,nan,,0.0,2.100725867269985,,1.0
2008-07-22,2219.74,2217.83,-0.004765644281899961,,,,-0.016971614985018535,,nan,,0.0,2.0907145550527906,,1.0
2008-07-23,2237.39,2213.15,-0.002110170752492202,,,,-0.05194054146675808,,nan,,0.0,2.0863027903469082,,1.0
2008-07-24,2235.58,2299.57,0.03904841515486979,,,,-0.01174524044866554,,nan,,0.0,2.1677696078431374,,1.0
2008-07-25,2263.98,2265.68,-0.014737537887518193,,,,0.026904528808151085,,nan,,0.0,2.1358220211161387,,1.0
2008-07-28,2282.06,2278.23,0.005539175876558167,,,,0.0471683803622891,,nan,,0.0,2.1476527149321267,,1.0
2008-07-29,2244.85,2232.79,-0.019945308419255348,,,,0.07291511496600256,,nan,,0.0,2.1048171191553546,,1.0
2008-07-30,2265.44,2219.24,-0.006068640579723228,,,,0.07577086958840096,,nan,,0.0,2.092043740573152,,1.0
2008-07-31,2227.24,2164.08,-0.024855355887601127,,,,0.035955518748474136,,nan,,0.0,2.040045248868778,,1.0
2008-08-01,2151.87,2205.69,0.019227570145281092,,,,0.06184197224187993,,nan,,0.0,2.0792703619909503,,1.0
2008-08-04,2185.16,2155.89,-0.0225779687988793,,,,-0.01571017668812502,,nan,,0.0,2.032324660633484,,1.0
2008-08-05,2169.14,2120.51,-0.016410855841438865,,,,-0.03314776058836122,,nan,,0.0,1.9989724736048269,,1.0
2008-08-06,2141.1,2150.0,0.013907031798954028,,,,-0.0610041577862408,,nan,,0.0,2.0267722473604826,,1.0
2008-08-07,2145.11,2143.8,-0.0028837209302324807,,,,-0.05110522914582649,,nan,,0.0,2.020927601809955,,1.0
2008-08-08,2140.15,2056.92,-0.04052616848586632,,,,-0.08396497822272497,,nan,,0.0,1.9390271493212672,,1.0
2008-08-11,2049.46,1975.52,-0.039573731598701034,,,,-0.12555108978558394,,nan,,0.0,1.862292609351433,,1.0
2008-08-12,1959.56,1961.23,-0.007233538511379312,,,,-0.09114374556862881,,nan,,0.0,1.8488216440422325,,1.0
2008-08-13,1947.99,1949.36,-0.0060523243066851196,,,,-0.06674709639119503,,nan,,0.0,1.83763197586727,,1.0
2008-08-14,1937.34,1941.24,-0.0041654696926169965,,,,-0.06370910564164889,,nan,,0.0,1.829977375565611,,1.0
2008-08-15,1941.38,1957.47,0.008360635470111788,,,,-0.09321814054755173,,nan,,0.0,1.845277149321267,,1.0
2008-08-18,1959.1,1860.0,-0.04979386657266782,,,,-0.16533913706836578,,nan,,0.0,1.753393665158371,,1.0
2008-08-19,1840.25,1889.1,0.015645161290322562,,,,-0.148221459715127,,nan,,0.0,1.7808257918552035,,1.0
2008-08-20,1874.44,2042.94,0.08143560425599494,,,,-0.07690847886496621,,nan,,0.0,1.9258484162895928,,1.0
2008-08-21,2011.34,1975.89,-0.03282034714675908,,,,-0.14075675017503275,,nan,,0.0,1.8626414027149323,,1.0
2008-08-22,1954.42,1948.06,-0.014084792169604676,,,,-0.140187493379471,,nan,,0.0,1.8364064856711917,,1.0
2008-08-25,1953.29,1954.85,0.0034855189265217135,,,,-0.14194352633404006,,nan,,0.0,1.8428073152337858,,1.0
2008-08-26,1930.06,1919.98,-0.017837685755940247,,,,-0.14009826271167458,,nan,,0.0,1.8099358974358974,,1.0
2008-08-27,1915.0,1921.88,0.0009895936416004503,,,,-0.13399181701843865,,nan,,0.0,1.8117269984917046,,1.0
2008-08-28,1924.7,1938.76,0.008783066580639654,,,,-0.10411814720343049,,nan,,0.0,1.8276395173453999,,1.0
2008-08-29,1950.41,1975.45,0.018924467185211125,,,,-0.10438456900108362,,nan,,0.0,1.862226621417798,,1.0
2008-09-01,1958.27,1905.9,-0.03520716798704093,,,,-0.11595675104017356,,nan,,0.0,1.7966628959276019,,1.0
2008-09-02,1893.01,1882.18,-0.012445563775644097,,,,-0.11239277343657905,,nan,,0.0,1.7743024132730016,,1.0
2008-09-03,1880.29,1849.17,-0.01753817381971967,,,,-0.13992093023255814,,nan,,0.0,1.7431843891402716,,1.0
2008-09-04,1842.21,1845.86,-0.0017899922668008772,,,,-0.13897751655938062,,nan,,0.0,1.7400641025641026,,1.0
2008-09-05,1799.4,1796.96,-0.026491716598225135,,,,-0.12638313595083916,,nan,,0.0,1.6939668174962295,,1.0
2008-09-08,1805.41,1770.37,-0.014797213070964377,,,,-0.10384607596987128,,nan,,0.0,1.6689008295625942,,1.0
2008-09-09,1779.13,1780.73,0.005851884069431934,,,,-0.09203408065346752,,nan,,0.0,1.6786670437405733,,1.0
2008-09-10,1769.88,1781.78,0.000589645819411011,,,,-0.08596667624245902,,nan,,0.0,1.679656862745098,,1.0
2008-09-11,1774.03,1709.8,-0.04039780444274832,,,,-0.1192227648307268,,nan,,0.0,1.6118024132730016,,1.0
2008-09-12,1711.09,1711.96,0.0012633056497837192,,,,-0.1254221009772819,,nan,,0.0,1.6138386123680242,,1.0
2008-09-16,1673.79,1615.58,-0.05629804434683061,,,,-0.13140860215053762,,nan,,0.0,1.5229826546003016,,1.0
2008-09-17,1589.3,1532.96,-0.051139528837940484,,,,-0.18852363559366891,,nan,,0.0,1.4450980392156865,,1.0
2008-09-18,1481.1,1508.52,-0.01594301221166894,,,,-0.26159358571470526,,nan,,0.0,1.4220588235294118,,1.0
2008-09-19,1649.19,1650.54,0.09414525495187331,,,,-0.1646599760108104,,nan,,0.0,1.5559389140271493,,1.0
2008-09-22,1785.32,1780.38,0.07866516412810354,,,,-0.08607537755510597,,nan,,0.0,1.6783371040723984,,1.0
2008-09-23,1731.86,1726.13,-0.030471023040025136,,,,-0.11700130444791146,,nan,,0.0,1.6271964555052791,,1.0
2008-09-24,1681.98,1736.12,0.005787513107355702,,,,-0.09576141418139783,,nan,,0.0,1.6366138763197586,,1.0
2008-09-25,1740.57,1808.81,0.041869225629564744,,,,-0.058833017670197996,,nan,,0.0,1.7051376319758673,,1.0
2008-09-26,1816.78,1811.34,0.0013987096488852213,,,,-0.06572242051620625,,nan,,0.0,1.707522624434389,,1.0
2008-10-06,1788.97,1712.71,-0.054451400620534995,,,,-0.13300260700093647,,nan,,0.0,1.614545625942685,,1.0
2008-10-07,1639.14,1678.27,-0.02010848304733437,,,,-0.11943438795319805,,nan,,0.0,1.5820795625942685,,1.0
2008-10-08,1623.28,1600.5,-0.04633938520023595,,,,-0.14965624966793822,,nan,,0.0,1.5087669683257918,,1.0
2008-10-09,1629.27,1587.04,-0.008409871915026623,,,,-0.14175549030105405,,nan,,0.0,1.496078431372549,,1.0
2008-10-10,1519.46,1528.14,-0.037113116241556554,,,,-0.1721257300120268,,nan,,0.0,1.4405542986425341,,1.0
2008-10-13,1519.66,1613.84,0.05608124910021317,,,,-0.10190544029917203,,nan,,0.0,1.521342383107089,,1.0
2008-10-14,1675.4,1564.73,-0.030430525950527865,,,,-0.11615650965617352,,nan,,0.0,1.4750471342383107,,1.0
2008-10-15,1543.24,1548.52,-0.010359614757817659,,,,-0.1304015768813913,,nan,,0.0,1.459766214177979,,1.0
2008-10-16,1478.45,1473.25,-0.04860770283883964,,,,-0.17315830237178553,,nan,,0.0,1.3888103318250378,,1.0
2008-10-17,1489.53,1480.16,0.0046903105379263454,,,,-0.13430810621125266,,nan,,0.0,1.3953242835595778,,1.0
2008-10-20,1474.97,1531.69,0.034813803913090524,,,,-0.105300357484988,,nan,,0.0,1.4439008295625944,,1.0
2008-10-21,1534.94,1514.13,-0.011464460824318179,,,,-0.06279478577353015,,nan,,0.0,1.4273472850678735,,1.0
2008-10-22,1491.92,1470.92,-0.02853784021187089,,,,-0.04047072330654422,,nan,,0.0,1.3866138763197589,,1.0
2008-10-23,1433.81,1459.2,-0.007967802463764162,,,,-0.03269429639646804,,nan,,0.0,1.3755656108597285,,1.0
2008-10-24,1457.19,1408.13,-0.034998629385964874,,,,-0.1468670859233947,,nan,,0.0,1.3274226998491705,,1.0
2008-10-27,1379.53,1305.7,-0.0727418633222785,,,,-0.2666172390163898,,nan,,0.0,1.2308634992458523,,1.0
2008-10-28,1274.8,1353.69,0.03675423144673351,,,,-0.2157659040744324,,nan,,0.0,1.2761029411764706,,1.0
2008-10-29,1364.08,1316.98,-0.02711846877793289,,,,-0.24142340391217187,,nan,,0.0,1.2414969834087481,,1.0
2008-10-30,1326.18,1358.89,0.03182280672447568,,,,-0.2487381206428535,,nan,,0.0,1.2810049019607845,,1.0
2008-10-31,1348.5,1327.7,-0.02295255686626585,,,,-0.2670067463866529,,nan,,0.0,1.251602564102564,,1.0
2008-11-03,1312.79,1323.89,-0.002869624162084805,,,,-0.22702033619235007,,nan,,0.0,1.2480109351432882,,1.0
2008-11-04,1317.96,1313.02,-0.008210651942382019,,,,-0.21763482633902764,,nan,,0.0,1.23776395173454,,1.0
2008-11-05,1324.39,1370.76,0.04397495849263522,,,,-0.14354264292408625,,nan,,0.0,1.2921945701357467,,1.0
2008-11-06,1332.73,1332.71,-0.027758323849543243,,,,-0.16025430991027312,,nan,,0.0,1.2563254147812972,,1.0
2008-11-07,1304.85,1363.46,0.023073286761561063,,,,-0.10776499535382889,,nan,,0.0,1.2853129713423832,,1.0
2008-11-10,1398.22,1469.62,0.07786073665527393,,,,-0.08936449710008432,,nan,,0.0,1.3853883861236802,,1.0
2008-11-11,1460.64,1443.21,-0.01797063186401915,,,,-0.07766196084947563,,nan,,0.0,1.360492081447964,,1.0
2008-11-12,1424.96,1457.43,0.009853035940715404,,,,-0.058823909281120024,,nan,,0.0,1.3738970588235295,,1.0
2008-11-13,1434.85,1509.89,0.03599486767803595,,,,0.024870184965213094,,nan,,0.0,1.4233503016591253,,1.0
2008-11-14,1524.93,1550.46,0.026869507050182317,,,,0.04749486541995451,,nan,,0.0,1.4615950226244345,,1.0
2008-11-17,1541.34,1572.9,0.014473124105104374,,,,0.026904922014245658,,nan,,0.0,1.4827488687782806,,1.0
2008-11-18,1564.7,1459.11,-0.0723440778180432,,,,-0.03633769887658278,,nan,,0.0,1.3754807692307691,,1.0
2008-11-19,1455.29,1543.77,0.058021670744494935,,,,0.049526826747885666,,nan,,0.0,1.4552884615384616,,1.0
2008-11-20,1512.19,1511.8,-0.02070904344559099,,,,0.03604714912280693,,nan,,0.0,1.4251508295625943,,1.0
2008-11-21,1461.43,1501.09,-0.007084270406138349,,,,0.06601663198710339,,nan,,0.0,1.4150546757164404,,1.0
2008-11-24,1493.43,1435.64,-0.043601649468053116,,,,0.09951750019146832,,nan,,0.0,1.3533559577677226,,1.0
2008-11-25,1462.97,1435.36,-0.0001950349669834761,,,,0.060331390495608206,,nan,,0.0,1.3530920060331824,,1.0
2008-11-26,1434.15,1440.64,0.0036785196745068305,,,,0.09389664231803074,,nan,,0.0,1.3580693815987934,,1.0
2008-11-27,1527.79,1455.74,0.010481452687694404,,,,0.07127140533818044,,nan,,0.0,1.3723039215686275,,1.0
2008-11-28,1441.34,1411.17,-0.030616731009658227,,,,0.0628681177976953,,nan,,0.0,1.3302884615384616,,1.0
2008-12-01,1407.44,1424.86,0.009701169951175093,,,,0.076267665742622,,nan,,0.0,1.3431938159879335,,1.0
2008-12-02,1391.85,1419.48,-0.0037758095532192115,,,,0.08108025772646266,,nan,,0.0,1.3381221719457015,,1.0
2008-12-03,1434.8,1486.89,0.04748922140502154,,,,0.08471942572003854,,nan,,0.0,1.4016685520361993,,1.0
2008-12-04,1510.4,1521.59,0.023337301347106987,,,,0.14172625702515917,,nan,,0.0,1.434379713423831,,1.0
2008-12-05,1510.07,1538.47,0.011093658607115087,,,,0.12835726753993515,,nan,,0.0,1.4502922322775265,,1.0
2008-12-08,1561.28,1602.75,0.04178177020026386,,,,0.09058804316762159,,nan,,0.0,1.5108880090497738,,1.0
2008-12-09,1609.41,1554.51,-0.030098268600842304,,,,0.07711975388197145,,nan,,0.0,1.4654128959276018,,1.0
2008-12-10,1546.99,1607.49,0.034081479051276675,,,,0.10296206335810298,,nan,,0.0,1.515356334841629,,1.0
2008-12-11,1594.66,1567.02,-0.025175895339939913,,,,0.03783719343793246,,nan,,0.0,1.4772058823529413,,1.0
2008-12-12,1551.03,1499.29,-0.0432221669155467,,,,-0.03300310875482115,,nan,,0.0,1.4133578431372549,,1.0
2008-12-15,1524.14,1508.71,0.006282973940998859,,,,-0.04080996884735211,,nan,,0.0,1.4222379336349926,,1.0
2008-12-16,1492.24,1512.08,0.0022336963366054174,,,,0.036302951799384475,,nan,,0.0,1.4254147812971343,,1.0
2008-12-17,1518.17,1510.35,-0.0011441193587641285,,,,-0.02164830253211303,,nan,,0.0,1.4237839366515836,,1.0
2008-12-18,1508.47,1552.75,0.028072963220445724,,,,0.02708691625876436,,nan,,0.0,1.4637537707390649,,1.0
2008-12-19,1542.79,1554.11,0.0008758654000964317,,,,0.035321000073279984,,nan,,0.0,1.4650358220211162,,1.0
2008-12-22,1552.71,1522.44,-0.02037822290571445,,,,0.06046083976484362,,nan,,0.0,1.4351809954751131,,1.0
2008-12-23,1521.6,1451.76,-0.04642547489556248,,,,0.011425705049604273,,nan,,0.0,1.368552036199095,,1.0
2008-12-24,1434.59,1428.9,-0.015746404364357702,,,,-0.008149155930697427,,nan,,0.0,1.347002262443439,,1.0
2008-12-25,1431.18,1415.83,-0.009146896213870881,,,,-0.027415609930344753,,nan,,0.0,1.3346813725490196,,1.0
2008-12-26,1414.92,1416.83,0.0007062994851076976,,,,0.00401085623985753,,nan,,0.0,1.3356240573152338,,1.0
