股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,涨跌幅,收盘价_复权,开盘价_复权,最高价_复权,最低价_复权
bj430090,同辉信息,2022-06-07,5.28,5.35,5.18,5.2,5.28,687647.0,3593977.0,483317926.0,797334184.4,-0.015151515151515138,5.2000000000000055,5.280000000000006,5.350000000000005,5.180000000000005
bj430090,同辉信息,2022-06-08,5.26,5.28,5.1,5.16,5.2,615844.0,3175312.0,479600095.8,791200844.52,-0.007692307692307665,5.160000000000006,5.260000000000007,5.2800000000000065,5.100000000000006
bj430090,同辉信息,2022-06-09,5.12,5.15,5.05,5.07,5.16,555485.0,2826311.0,471234977.85,777400829.79,-0.0174418604651162,5.0700000000000065,5.120000000000007,5.150000000000007,5.050000000000006
bj430090,同辉信息,2022-06-10,5.05,5.12,5.02,5.11,5.07,400459.0,2028326.0,474952808.05,783534169.67,0.007889546351084853,5.1100000000000065,5.050000000000006,5.120000000000006,5.020000000000006
bj430090,同辉信息,2022-06-13,5.04,5.11,5.0,5.04,5.11,763542.0,3845237.0,468446605.2,772800824.88,-0.013698630136986356,5.040000000000005,5.040000000000005,5.110000000000005,5.000000000000005
bj430090,同辉信息,2022-06-14,4.99,5.01,4.9,4.99,5.04,705886.0,3496274.0,463799317.45,765134150.03,-0.009920634920634885,4.9900000000000055,4.9900000000000055,5.010000000000006,4.900000000000006
bj430090,同辉信息,2022-06-15,4.98,5.04,4.92,4.99,4.99,405016.0,2025059.0,463799317.45,765134150.03,0.0,4.9900000000000055,4.980000000000006,5.040000000000005,4.920000000000005
bj430090,同辉信息,2022-06-16,4.99,5.28,4.92,5.13,4.99,1300938.0,6713776.0,476811723.15,786600839.61,0.028056112224448926,5.130000000000006,4.990000000000006,5.280000000000007,4.920000000000006
bj430090,同辉信息,2022-06-17,5.07,5.17,4.98,5.05,5.13,945192.0,4786189.0,469376062.75,774334159.85,-0.015594541910331383,5.050000000000006,5.0700000000000065,5.170000000000006,4.980000000000007
bj430090,同辉信息,2022-06-20,5.05,5.09,5.02,5.05,5.05,594573.0,3000126.0,469376062.75,774334159.85,0.0,5.050000000000006,5.050000000000006,5.090000000000006,5.020000000000006
bj430090,同辉信息,2022-06-21,5.07,5.08,5.01,5.04,5.05,600932.0,3023000.0,468446605.2,772800824.88,-0.001980198019801982,5.040000000000006,5.0700000000000065,5.080000000000006,5.010000000000006
bj430090,同辉信息,2022-06-22,5.05,5.06,5.01,5.04,5.04,905163.0,4551799.0,468446605.2,772800824.88,0.0,5.040000000000006,5.050000000000006,5.060000000000006,5.010000000000006
bj430090,同辉信息,2022-06-23,5.04,5.04,4.99,5.01,5.04,631306.0,3155548.0,465658232.55,768200819.97,-0.005952380952381042,5.010000000000005,5.040000000000006,5.040000000000006,4.9900000000000055
bj430090,同辉信息,2022-06-24,5.06,5.06,4.98,5.0,5.01,633581.0,3172476.0,464728775.0,766667485.0,-0.001996007984031878,5.000000000000005,5.060000000000006,5.060000000000006,4.980000000000006
bj430090,同辉信息,2022-06-27,5.06,5.17,5.05,5.06,5.0,861241.0,4386094.0,470305520.3,775867494.8199999,0.01200000000000001,5.060000000000005,5.060000000000005,5.170000000000005,5.050000000000005
bj430090,同辉信息,2022-06-28,5.02,5.37,5.02,5.3,5.06,2217488.0,11654405.0,492612501.5,812667534.1,0.04743083003952564,5.300000000000005,5.020000000000004,5.370000000000005,5.020000000000004
bj430090,同辉信息,2022-06-29,5.3,5.65,5.27,5.31,5.3,3330963.0,18248217.0,493541959.05,814200869.07,0.0018867924528300772,5.310000000000004,5.300000000000004,5.650000000000006,5.270000000000004
bj430090,同辉信息,2022-06-30,5.26,5.57,5.2,5.4,5.31,1979154.0,10644143.0,501737457.6,828000883.8,0.016949152542373058,5.400000000000005,5.260000000000004,5.570000000000005,5.200000000000005
bj430090,同辉信息,2022-07-01,5.4,5.5,5.25,5.3,5.4,1150777.0,6146179.0,492446023.2,812667534.1,-0.0185185185185186,5.300000000000004,5.400000000000004,5.500000000000004,5.250000000000004
bj430090,同辉信息,2022-07-04,5.32,5.33,5.22,5.22,5.3,761755.0,4003811.0,485012875.68,800400854.3399999,-0.015094339622641506,5.220000000000005,5.320000000000006,5.330000000000005,5.220000000000005
bj430090,同辉信息,2022-07-05,5.33,5.38,5.26,5.29,5.22,744654.0,3950330.0,491516879.76,811134199.13,0.013409961685823868,5.290000000000005,5.330000000000005,5.380000000000005,5.260000000000005
bj430090,同辉信息,2022-07-06,5.24,5.32,5.14,5.18,5.29,591315.0,3090136.0,481296301.92,794267514.4599999,-0.020793950850661713,5.180000000000005,5.240000000000006,5.320000000000006,5.140000000000005
bj430090,DR同辉信,2022-07-07,3.98,4.05,3.94,3.98,3.95,839361.0,3350091.0,480738815.06,793347513.08,0.0075949367088608,5.219341772151904,5.219341772151904,5.311139240506334,5.166886075949372
bj430090,同辉信息,2022-07-08,4.03,4.03,3.97,3.98,3.98,465332.0,1853830.0,480738815.06,793347513.08,0.0,5.219341772151904,5.284911392405069,5.284911392405069,5.206227848101271
bj430090,同辉信息,2022-07-11,3.98,4.02,3.88,3.92,3.98,804676.0,3171618.0,473491496.24,781387500.3199999,-0.015075376884422176,5.140658227848107,5.219341772151905,5.2717974683544355,5.0882025316455755
bj430090,同辉信息,2022-07-12,3.9,3.94,3.76,3.78,3.92,1148321.0,4399445.0,456581085.66,753480803.88,-0.0357142857142857,4.957063291139246,5.114430379746842,5.166886075949373,4.93083544303798
bj430090,同辉信息,2022-07-13,3.78,3.84,3.72,3.72,3.78,943682.0,3523570.0,449333766.84,741520791.1200001,-0.015873015873015817,4.878379746835448,4.957063291139246,5.035746835443043,4.878379746835448
bj430090,同辉信息,2022-07-14,3.69,3.74,3.63,3.68,3.72,1623836.0,5919507.0,444502220.96,733547449.28,-0.010752688172043001,4.825924050632916,4.839037974683548,4.904607594936714,4.760354430379751
bj430090,同辉信息,2022-07-15,3.65,3.73,3.59,3.59,3.68,1030927.0,3740811.0,433631242.73,715607430.1400001,-0.024456521739130488,4.70789873417722,4.786582278481017,4.891493670886081,4.70789873417722
bj430090,同辉信息,2022-07-18,3.64,3.64,3.55,3.58,3.59,769802.0,2752406.0,432423356.26,713614094.68,-0.0027855153203342198,4.694784810126587,4.773468354430385,4.773468354430385,4.655443037974688
bj430090,同辉信息,2022-07-19,3.62,3.62,3.53,3.58,3.58,901380.0,3209648.0,432423356.26,713614094.68,0.0,4.694784810126587,4.74724050632912,4.74724050632912,4.629215189873422
bj430090,同辉信息,2022-07-20,3.58,3.61,3.56,3.6,3.58,716181.0,2569098.0,434839129.2000001,717600765.6,0.005586592178770999,4.7210126582278535,4.694784810126587,4.734126582278487,4.668556962025322
bj430090,同辉信息,2022-07-21,3.6,3.6,3.53,3.53,3.6,648515.0,2304513.0,426383923.91,703647417.38,-0.019444444444444486,4.629215189873423,4.7210126582278535,4.7210126582278535,4.629215189873423
bj430090,同辉信息,2022-07-22,3.58,3.58,3.49,3.5,3.53,757085.0,2661356.0,422760264.5,697667411.0,-0.008498583569405027,4.589873417721525,4.694784810126588,4.694784810126588,4.576759493670893
bj430090,同辉信息,2022-07-25,3.52,3.52,3.45,3.46,3.5,1274924.0,4408499.0,417928718.62,689694069.1600001,-0.011428571428571455,4.537417721518993,4.61610126582279,4.61610126582279,4.52430379746836
bj430090,同辉信息,2022-07-26,3.5,3.54,3.45,3.54,3.46,1194666.0,4172415.0,427591810.38,705640752.84,0.023121387283236983,4.642329113924056,4.589873417721525,4.642329113924056,4.52430379746836
bj430090,同辉信息,2022-07-27,3.52,3.58,3.49,3.57,3.54,1243463.0,4394820.0,431215469.79,711620759.22,0.008474576271186418,4.681670886075955,4.616101265822791,4.694784810126588,4.576759493670893
bj430090,同辉信息,2022-07-28,3.54,3.59,3.5,3.51,3.57,786330.0,2769279.0,423968150.97,699660746.4599999,-0.01680672268907568,4.602987341772157,4.642329113924055,4.7078987341772205,4.589873417721524
bj430090,同辉信息,2022-07-29,3.51,3.51,3.45,3.46,3.51,952948.0,3300091.0,417928718.62,689694069.1600001,-0.014245014245014231,4.537417721518993,4.602987341772157,4.602987341772157,4.52430379746836
bj430090,同辉信息,2022-08-01,3.46,3.46,3.39,3.41,3.46,932862.0,3175584.0,411889286.27,679727391.86,-0.014450867052023031,4.471848101265828,4.537417721518993,4.537417721518993,4.445620253164562
bj430090,同辉信息,2022-08-02,3.4,3.4,3.21,3.25,3.41,1671329.0,5494133.0,392563102.75000006,647834024.5,-0.04692082111436957,4.262025316455701,4.458734177215195,4.458734177215195,4.209569620253169
bj430090,同辉信息,2022-08-03,3.32,3.32,3.22,3.23,3.25,898145.0,2918704.0,390147329.81,643847353.5799999,-0.006153846153846176,4.235797468354435,4.353822784810131,4.353822784810131,4.222683544303803
bj430090,同辉信息,2022-08-04,3.28,3.29,3.2,3.22,3.23,831127.0,2675750.0,388939443.34,641854018.12,-0.003095975232198067,4.222683544303803,4.3013670886076,4.3144810126582325,4.196455696202537
bj430090,同辉信息,2022-08-05,3.23,3.28,3.21,3.26,3.22,759195.0,2377750.0,393770989.22,649827359.96,0.012422360248447006,4.275139240506333,4.235797468354435,4.301367088607599,4.209569620253169
bj430090,同辉信息,2022-08-08,3.24,3.24,3.12,3.15,3.26,1789182.0,5626394.0,380484238.05,627900669.9,-0.033742331288343475,4.1308860759493715,4.248911392405068,4.248911392405068,4.091544303797473
bj430090,同辉信息,2022-08-09,3.14,3.18,3.14,3.15,3.15,552444.0,1743426.0,380484238.05,627900669.9,0.0,4.1308860759493715,4.117772151898739,4.170227848101271,4.117772151898739
bj430090,同辉信息,2022-08-10,3.16,3.21,3.16,3.2,3.15,977849.0,3121745.0,386523670.4,637867347.2,0.01587301587301604,4.196455696202537,4.1440000000000055,4.209569620253169,4.1440000000000055
bj430090,同辉信息,2022-08-11,3.18,3.54,3.18,3.48,3.2,3532567.0,12016017.0,420344491.56,693680740.0799999,0.08749999999999991,4.563645569620259,4.170227848101271,4.642329113924056,4.170227848101271
bj430090,同辉信息,2022-08-12,3.49,3.7,3.39,3.52,3.48,3895111.0,13870589.0,425176037.44,701654081.9200001,0.011494252873563315,4.616101265822791,4.576759493670893,4.852151898734184,4.445620253164563
bj430090,同辉信息,2022-08-15,3.56,3.56,3.41,3.44,3.52,1569913.0,5411523.0,415512945.68,685707398.24,-0.022727272727272707,4.511189873417727,4.668556962025323,4.668556962025323,4.471848101265829
bj430090,同辉信息,2022-08-16,3.44,3.45,3.37,3.39,3.44,1219439.0,4150460.0,409473513.33,675740720.94,-0.014534883720930147,4.445620253164563,4.511189873417727,4.52430379746836,4.419392405063297
bj430090,同辉信息,2022-08-17,3.41,3.41,3.35,3.38,3.39,817476.0,2755667.0,408265626.86,673747385.4799999,-0.002949852507374673,4.43250632911393,4.471848101265829,4.471848101265829,4.393164556962032
bj430090,同辉信息,2022-08-18,3.33,3.37,3.24,3.25,3.38,2197358.0,7251587.0,392563102.75000006,647834024.5,-0.038461538461538436,4.262025316455702,4.366936708860766,4.419392405063298,4.24891139240507
bj430090,同辉信息,2022-08-19,3.26,3.3,3.19,3.19,3.25,2208819.0,7151985.0,385315783.93,635874011.74,-0.01846153846153853,4.183341772151904,4.275139240506334,4.327594936708866,4.183341772151904
bj430090,同辉信息,2022-08-22,3.19,3.19,3.12,3.15,3.19,1239707.0,3912755.0,380484238.05,627900669.9,-0.012539184952978122,4.130886075949372,4.183341772151904,4.183341772151904,4.091544303797474
bj430090,同辉信息,2022-08-23,3.16,3.18,3.14,3.16,3.15,819000.0,2587155.0,381692124.52,629894005.36,0.0031746031746031633,4.1440000000000055,4.1440000000000055,4.170227848101272,4.117772151898739
bj430090,同辉信息,2022-08-24,3.16,3.17,3.08,3.1,3.16,1295198.0,4032076.0,374444805.7,617933992.6,-0.01898734177215189,4.065316455696208,4.1440000000000055,4.1571139240506385,4.039088607594942
bj430090,同辉信息,2022-08-25,3.1,3.15,3.09,3.13,3.1,663688.0,2069350.0,378068465.11,623913998.98,0.009677419354838568,4.104658227848106,4.065316455696208,4.130886075949372,4.052202531645574
bj430090,同辉信息,2022-08-26,3.13,3.18,3.13,3.14,3.13,355143.0,1118328.0,379276351.58,625907334.4399999,0.0031948881789138905,4.117772151898739,4.104658227848106,4.170227848101271,4.104658227848106
bj430090,同辉信息,2022-08-29,3.06,3.13,3.05,3.08,3.14,597865.0,1846162.0,372029032.76,613947321.6800001,-0.019108280254777066,4.039088607594942,4.012860759493676,4.104658227848106,3.9997468354430428
bj430090,同辉信息,2022-08-30,3.07,3.16,3.07,3.14,3.08,650810.0,2038330.0,379276351.58,625907334.4399999,0.01948051948051943,4.117772151898739,4.025974683544308,4.1440000000000055,4.025974683544308
bj430090,同辉信息,2022-08-31,3.15,3.15,3.07,3.08,3.14,375048.0,1162889.0,372029032.76,613947321.6800001,-0.019108280254777066,4.039088607594942,4.130886075949372,4.130886075949372,4.025974683544309
bj430090,同辉信息,2022-09-01,3.11,3.12,3.0,3.0,3.08,666045.0,2029340.0,362365941.0,598000638.0,-0.025974025974025983,3.9341772151898784,4.07843037974684,4.091544303797473,3.9341772151898784
bj430090,同辉信息,2022-09-02,3.02,3.08,2.98,3.08,3.0,575525.0,1742016.0,372029032.76,613947321.6800001,0.026666666666666616,4.039088607594942,3.960405063291144,4.039088607594942,3.9079493670886123
bj430090,同辉信息,2022-09-05,3.13,3.14,3.03,3.11,3.08,589989.0,1836593.0,375652692.17,619927328.06,0.009740259740259605,4.07843037974684,4.104658227848105,4.117772151898739,3.9735189873417767
bj430090,同辉信息,2022-09-06,3.1,3.11,3.06,3.11,3.11,250800.0,773284.0,375652692.17,619927328.06,0.0,4.07843037974684,4.065316455696207,4.07843037974684,4.012860759493676
bj430090,同辉信息,2022-09-07,3.09,3.12,3.0,3.06,3.11,461024.0,1409910.0,369613259.82,609960650.76,-0.01607717041800638,4.012860759493676,4.052202531645574,4.091544303797473,3.934177215189878
bj430090,同辉信息,2022-09-08,3.05,3.07,3.04,3.04,3.06,315905.0,963938.0,367197486.88,605973979.84,-0.006535947712418277,3.9866329113924097,3.9997468354430423,4.025974683544308,3.9866329113924097
bj430090,同辉信息,2022-09-09,3.06,3.08,3.03,3.07,3.04,168434.0,513544.0,431073015.41,611953986.22,0.009868421052631415,4.025974683544308,4.012860759493676,4.039088607594941,3.973518987341776
bj430090,同辉信息,2022-09-13,3.12,3.12,3.05,3.1,3.07,328205.0,1010485.0,435285455.3,617933992.6,0.009771986970684043,4.065316455696207,4.091544303797472,4.091544303797472,3.9997468354430423
bj430090,同辉信息,2022-09-14,3.1,3.1,3.03,3.07,3.1,270854.0,823996.0,431073015.41,611953986.22,-0.00967741935483879,4.025974683544307,4.065316455696206,4.065316455696206,3.9735189873417753
bj430090,同辉信息,2022-09-15,3.04,3.05,2.96,3.0,3.07,1257819.0,3760654.0,421243989.0,598000638.0,-0.02280130293159599,3.9341772151898775,3.9866329113924097,3.999746835443042,3.8817215189873457
bj430090,同辉信息,2022-09-16,2.93,3.45,2.92,3.2,3.0,5864000.0,18926858.0,449326921.6,637867347.2,0.06666666666666665,4.196455696202536,3.842379746835447,4.524303797468359,3.829265822784814
bj430090,同辉信息,2022-09-19,3.1,3.24,3.01,3.08,3.2,4467440.0,12145375.0,432477162.04,613947321.6800001,-0.03749999999999998,4.039088607594941,4.065316455696207,4.248911392405068,3.94729113924051
bj430090,同辉信息,2022-09-20,3.04,3.15,3.02,3.13,3.08,1749540.0,5421242.0,439497895.19,623913998.98,0.016233766233766156,4.104658227848105,3.9866329113924093,4.1308860759493715,3.960405063291143
bj430090,同辉信息,2022-09-21,3.06,3.48,3.06,3.38,3.13,7998224.0,24745223.0,474601560.94,673747385.4799999,0.07987220447284349,4.432506329113929,4.012860759493676,4.563645569620258,4.012860759493676
bj430090,同辉信息,2022-09-22,3.38,3.49,3.3,3.31,3.38,6163095.0,18867870.0,464772534.53,659794037.26,-0.020710059171597628,4.340708860759499,4.432506329113929,4.576759493670891,4.3275949367088655
bj430090,同辉信息,2022-09-23,3.35,3.35,3.13,3.16,3.31,4134020.0,11469149.0,443710335.08,629894005.36,-0.0453172205438066,4.144000000000005,4.39316455696203,4.39316455696203,4.104658227848105
bj430090,同辉信息,2022-09-26,3.13,3.15,3.05,3.05,3.16,2764824.0,7232709.0,428264722.15,607967315.3,-0.034810126582278555,3.9997468354430423,4.104658227848106,4.1308860759493715,3.9997468354430423
bj430090,同辉信息,2022-09-27,3.03,3.14,3.03,3.06,3.05,618005.0,1898818.0,429668868.78,609960650.76,0.003278688524590345,4.012860759493676,3.9735189873417767,4.117772151898739,3.9735189873417767
bj430090,同辉信息,2022-09-28,3.07,3.08,3.02,3.03,3.06,666687.0,2032593.0,425456428.8900001,603980644.38,-0.009803921568627527,3.9735189873417767,4.025974683544308,4.039088607594942,3.960405063291144
bj430090,同辉信息,2022-09-29,3.07,3.1,2.97,3.0,3.03,1042916.0,3163158.0,421243989.0,598000638.0,-0.009900990099009799,3.9341772151898784,4.025974683544308,4.065316455696208,3.89483544303798
bj430090,同辉信息,2022-09-30,3.0,3.05,2.98,2.99,3.0,478117.0,1434520.0,419839842.37,596007302.54,-0.0033333333333332993,3.9210632911392462,3.9341772151898793,3.9997468354430428,3.9079493670886127
bj430090,同辉信息,2022-10-10,3.0,3.01,2.89,2.94,2.99,1247080.0,3669438.0,412819109.22,586040625.24,-0.016722408026755953,3.855493670886081,3.934177215189879,3.947291139240511,3.7899240506329166
bj430090,同辉信息,2022-10-11,2.94,2.94,2.87,2.93,2.94,634838.0,1859204.0,411414962.59,584047289.78,-0.00340136054421758,3.8423797468354484,3.8554936708860805,3.8554936708860805,3.763696202531651
bj430090,同辉信息,2022-10-12,2.91,2.95,2.88,2.94,2.93,512227.0,1499801.0,412819109.22,586040625.24,0.0034129692832762792,3.8554936708860805,3.8161518987341823,3.868607594936714,3.7768101265822827
bj430090,同辉信息,2022-10-13,2.93,2.99,2.91,2.99,2.94,803454.0,2383534.0,419839842.37,596007302.54,0.017006802721088565,3.9210632911392453,3.842379746835448,3.9210632911392453,3.816151898734182
bj430090,同辉信息,2022-10-14,3.01,3.07,2.98,3.05,2.99,1120913.0,3396311.0,428264722.15,607967315.3,0.020066889632106788,3.9997468354430423,3.9472911392405106,4.025974683544308,3.9079493670886123
bj430090,同辉信息,2022-10-17,3.05,3.07,3.0,3.04,3.05,961901.0,2918856.0,426860575.52,605973979.84,-0.003278688524590123,3.9866329113924097,3.9997468354430423,4.025974683544308,3.934177215189878
bj430090,同辉信息,2022-10-18,3.02,3.03,2.97,3.01,3.04,1200994.0,3605870.0,422648135.63000005,599993973.46,-0.009868421052631637,3.9472911392405106,3.960405063291144,3.9735189873417767,3.8948354430379792
bj430090,同辉信息,2022-10-19,2.97,3.0,2.94,2.95,3.01,1171426.0,3467289.0,414223255.85,588033960.7,-0.019933554817275656,3.868607594936713,3.8948354430379792,3.9341772151898775,3.85549367088608
bj430090,同辉信息,2022-10-20,2.94,2.97,2.91,2.96,2.95,571498.0,1690672.0,415627402.48,590027296.16,0.003389830508474523,3.8817215189873457,3.8554936708860796,3.8948354430379792,3.816151898734181
bj430090,同辉信息,2022-10-21,2.94,2.96,2.91,2.94,2.96,559676.0,1639526.0,412819109.22,586040625.24,-0.006756756756756799,3.8554936708860796,3.8554936708860796,3.8817215189873453,3.8161518987341814
bj430090,同辉信息,2022-10-24,2.95,2.95,2.89,2.9,2.94,756118.0,2205866.0,407202522.7,578067283.4,-0.013605442176870763,3.803037974683548,3.868607594936713,3.868607594936713,3.7899240506329153
bj430090,同辉信息,2022-10-25,2.92,2.92,2.86,2.87,2.9,885370.0,2545947.0,402990082.81,572087277.02,-0.010344827586206806,3.7636962025316496,3.8292658227848135,3.8292658227848135,3.7505822784810166
bj430090,同辉信息,2022-10-26,2.87,2.92,2.87,2.91,2.87,680576.0,1969130.0,408606669.33,580060618.86,0.013937282229965264,3.816151898734182,3.76369620253165,3.829265822784815,3.76369620253165
bj430090,同辉信息,2022-10-27,2.93,2.93,2.85,2.87,2.91,1034318.0,2970113.0,402990082.81,572087277.02,-0.013745704467354014,3.76369620253165,3.842379746835448,3.842379746835448,3.737468354430384
bj430090,同辉信息,2022-10-28,2.87,2.88,2.77,2.8,2.87,721844.0,2034942.0,393161056.4,558133928.8,-0.024390243902439157,3.671898734177219,3.76369620253165,3.776810126582283,3.6325569620253204
