数据由邢不行整理
candle_begin_time,open,high,low,close,volume,median,upper,lower,signal_long,signal_short,signal,ma10,ma50,signal_0
2018-02-10,8657.84,9065.78,8120.0,8533.98,49278.01759299995,9648.369500000003,11163.319737986305,8133.419262013701,,,,8264.934000000001,12172.330000000002,
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,9513.561000000003,11043.475887821873,7983.646112178134,,,,8148.870000000001,12067.607600000003,
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,9418.752000000004,10924.62358933822,7912.880410661789,,,,8151.867000000001,11975.667600000002,
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,9278.247500000003,10727.399928255483,7829.095071744523,,,,8085.861000000002,11872.478800000004,
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,9191.983500000004,10575.508468572221,7808.4585314277865,,,0.0,8212.379000000003,11747.698400000003,9449.99
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.59671500001,9137.538000000004,10465.655183043731,7809.420816956277,,,,8518.389000000001,11638.500400000003,
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205973999975,9070.987000000005,10309.856012119933,7832.117987880077,,,,8769.173,11558.057800000002,
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.10840700001,9028.967000000002,10183.210954400893,7874.723045599111,11039.55,,1.0,9113.228000000001,11491.270800000004,
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.38072799997,8985.588500000002,10069.679999954114,7901.49700004589,,,,9373.169000000002,11450.139200000003,
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.41713100001,9031.363000000001,10184.479357455313,7878.246642544689,,,,9622.680000000002,11398.872000000005,
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288000024,9077.157500000001,10295.497124365373,7858.81787563463,,,,9889.381000000003,11355.291800000005,
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,9137.811500000002,10391.656361636702,7883.966638363301,,,,10126.753000000002,11270.541600000004,
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,9184.712000000003,10445.300611988865,7924.123388011141,,,,10217.557000000004,11168.372200000005,
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237000004,9231.266000000003,10508.638922393462,7953.8930776065445,,,,10376.671000000006,11069.802200000004,
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,9306.751000000004,10564.510849819915,8048.991150180093,,,,10401.123000000003,10924.484600000003,
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.51758599997,9439.251500000004,10574.300871420804,8304.202128579203,,,,10360.114000000005,10774.888800000004,
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.29275600003,9572.844500000003,10645.197336362527,8500.491663637478,,,,10376.516000000005,10658.368200000003,
2018-02-27,10321.0,10870.0,10121.0,10569.04,30705.385122999993,9721.346500000003,10712.661248126324,8730.031751873683,,,,10329.465000000004,10571.698200000003,
2018-02-28,10584.33,11098.0,10300.0,10326.76,30800.98378200002,9848.483500000006,10741.347257805612,8955.6197421944,,,,10323.798000000004,10490.233400000003,
2018-03-01,10325.64,11060.41,10240.0,10920.0,25092.55392999998,9961.589000000004,10839.623493769466,9083.554506230541,,,,10300.498000000003,10410.491600000003,
2018-03-02,10923.36,11200.0,10770.0,11039.0,23910.710090000004,10086.840000000004,10930.281823453164,9243.398176546843,,,,10284.299000000003,10366.496000000001,
2018-03-03,11038.99,11544.0,11015.01,11464.48,21287.153280000002,10256.870000000004,11013.679189327137,9500.060810672872,,,,10386.987000000003,10320.9854,
2018-03-04,11464.47,11565.0,11050.02,11515.0,17148.515807000007,10387.470000000005,11124.491129310412,9650.448870689597,,,,10557.383000000002,10267.0854,
2018-03-05,11515.0,11710.0,11415.01,11454.0,15144.231063,10533.175000000005,11172.055869039754,9894.294130960256,,,,10689.679,10226.6656,
2018-03-06,11455.0,11455.0,10555.48,10716.48,29515.572362999985,10596.499500000005,11185.714504446374,10007.284495553637,,,,10791.876,10170.196600000001,
2018-03-07,10716.48,10899.0,9389.31,9910.0,50647.671080000015,10591.995000000006,11186.07655545766,9997.913444542353,,9910.0,-1.0,10823.876,10150.3966,
2018-03-08,9910.0,10099.0,9060.0,9271.64,41109.47322600001,10547.578000000005,11202.402436727885,9892.753563272125,,,,10718.640000000001,10116.053600000001,
2018-03-09,9267.07,9410.0,8329.0,9227.0,64112.29140699999,10456.950500000004,11160.993246887392,9752.907753112617,,,,10584.436000000002,10081.354200000002,
2018-03-10,9230.0,9490.0,8667.07,8770.22,37180.01285700003,10376.290000000005,11170.741256509798,9581.83874349021,,,,10428.782000000003,10027.259000000002,
2018-03-11,8770.22,9740.0,8450.0,9533.57,44325.973386000005,10295.318500000005,11089.006942572241,9501.630057427768,,,,10290.139000000001,9961.931600000002,
2018-03-12,9533.57,9888.88,8780.0,9131.34,42230.77792999999,10191.836000000007,10995.554215666414,9388.117784333599,,,,10099.373000000001,9913.958400000001,
2018-03-13,9131.34,9474.0,8823.0,9150.0,40191.409358000004,10127.456000000006,10959.963838494032,9294.94816150598,,,,9867.925000000001,9881.757400000002,
2018-03-14,9151.92,9333.78,7900.28,8170.0,49708.094108000005,10045.404000000006,10979.70187316145,9111.106126838562,,,,9533.425000000001,9829.173800000002,
2018-03-15,8184.01,8430.0,7650.0,8240.98,52291.02227700004,9950.901000000005,10964.021092165292,8937.780907834718,,,,9212.123000000001,9766.993600000002,
2018-03-16,8240.98,8611.64,7900.0,8260.0,38815.40989300003,9879.175500000005,10956.643952505576,8801.707047494434,,,,8966.475000000002,9708.688200000002,
2018-03-17,8260.0,8348.62,7721.99,7824.8,33110.206328999986,9790.915500000005,10957.101698599847,8624.729301400163,,,,8757.955000000002,9643.4042,
2018-03-18,7824.01,8317.4,7322.0,8189.99,59488.23171099999,9684.215000000004,10893.57202822823,8474.857971771778,,,,8649.790000000003,9577.384000000002,
2018-03-19,8189.0,8705.23,8088.4,8600.0,55297.08494200001,9585.763000000003,10799.221680673147,8372.304319326859,,,,8587.090000000002,9511.785000000002,
2018-03-20,8595.01,9050.0,8280.0,8909.98,44863.37616600001,9514.924000000003,10724.40492636222,8305.443073637785,,,,8601.066000000003,9464.964600000001,
2018-03-21,8909.96,9177.01,8750.6,8885.0,39972.40537100001,9413.174000000003,10585.189073595053,8241.158926404953,,,,8536.209000000003,9437.914400000001,
2018-03-22,8884.82,9100.0,8465.1,8722.9,40617.55680899998,9297.369000000002,10416.237596104573,8178.500403895432,,,,8495.365000000002,9406.6704,
2018-03-23,8720.0,8909.0,8269.0,8898.03,39991.00766600002,9169.046500000002,10173.315064116576,8164.777935883429,,,,8470.168000000001,9400.140600000002,
2018-03-24,8898.04,8999.95,8491.0,8546.86,35466.60957200002,9020.639500000001,9875.456218399195,8165.822781600807,,,,8507.854000000003,9393.6172,
2018-03-25,8531.25,8669.85,8365.77,8470.15,29001.76931600002,8871.447000000002,9525.314714703076,8217.579285296928,,,,8530.771000000002,9379.021,
2018-03-26,8470.14,8514.89,7831.0,8134.23,44033.59565999996,8742.3345,9259.867163099418,8224.801836900584,,,,8518.194000000001,9378.0094,
2018-03-27,8134.22,8215.94,7730.0,7795.51,37427.648049999996,8636.610000000002,9119.635965316596,8153.584034683409,,,,8515.265000000001,9395.1198,
2018-03-28,7795.51,8109.0,7728.0,7949.3,26401.33166999998,8570.493000000002,9052.571025055106,8088.4149749449,,,,8491.196,9401.063,
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.91512499996,8463.650000000003,9019.533057638955,7907.766942361051,,,,8340.210000000001,9390.8858,
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.03197599997,8367.150500000003,9020.426235692661,7713.874764307347,,,,8133.235000000001,9372.01,
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,8236.667500000003,8904.397840855341,7568.937159144666,,,,7937.126000000001,9337.330399999999,
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.43046300002,8120.751000000004,8823.421095335672,7418.080904664335,,,,7746.137000000001,9302.911,
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072000004,8016.051000000004,8713.546686208198,7318.55531379181,,,,7561.934000000001,9282.7534,
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.33181100001,7977.811500000003,8686.690399779642,7268.932600220365,,,,7447.769000000002,9252.7976,
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183803999986,7905.567500000003,8656.333322016957,7154.80167798305,,,,7280.364000000003,9217.9216,
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146000001,7831.105500000003,8616.097865131533,7046.113134868473,,,,7144.017000000003,9164.337,
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.011919999994,7769.935000000005,8599.44039830977,6940.429601690238,,,,7024.605000000003,9096.363,
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578266999994,7705.225500000005,8549.78170073196,6860.669299268049,,,,6919.255000000003,9031.079399999999,
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,7626.125500000005,8457.14971161769,6795.101288382318,,,,6912.041000000003,8950.6484,
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.29720599998,7519.762500000004,8315.02388818555,6724.501111814459,,,,6906.290000000004,8878.634199999999,
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,7417.707500000004,8160.4532754096,6674.961724590408,,,,6898.2890000000025,8792.4522,
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.87117700001,7329.252000000005,8014.402721116208,6644.101278883802,,,,6912.367000000003,8707.5082,
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.59598700004,7280.500500000005,7881.855981894702,6679.145018105307,7923.0,,1.0,6999.067000000003,8657.2162,
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.52314800003,7247.028000000006,7793.049735598558,6701.006264401453,,,,7046.287000000002,8618.543599999999,
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.28635699999,7223.471000000007,7724.527163088593,6722.414836911421,,,,7166.578000000001,8575.903,
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.72044399999,7234.509500000006,7757.461912916138,6711.557087083873,,,,7325.002000000002,8549.1128,
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715000005,7247.980000000006,7788.3879696674185,6707.572030332593,,,,7471.355000000001,8518.6112,
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603566999987,7244.766000000006,7781.169723741793,6708.362276258219,,,,7570.277000000002,8469.8316,
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.044569999995,7298.909000000005,7870.47084996819,6727.34715003182,,,,7685.777000000002,8421.910800000001,
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.84746400001,7370.797500000005,7969.9023572402075,6771.692642759803,,,,7835.305000000002,8380.9356,
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485000004,7467.4510000000055,8138.298397094942,6796.603602905069,,,,8036.613000000002,8339.6752,
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229908999994,7572.566000000004,8295.329585160496,6849.802414839512,,,,8232.765000000003,8297.2014,
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.253480000003,7659.117000000004,8417.601692476423,6900.632307523585,,,,8319.167000000003,8243.6522,
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,7735.557000000005,8540.23092461857,6930.883075381439,,,,8424.827000000001,8192.032400000002,
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106000015,7876.751500000004,8749.098708376801,7004.404291623206,,,,8586.925000000003,8155.352200000001,
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.03758900003,7981.713000000003,8840.862586201987,7122.563413798019,,,,8638.424000000003,8118.422400000001,
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.30424499999,8114.943500000003,8956.128807196217,7273.758192803789,,,,8758.532000000003,8105.542400000001,
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.34703600002,8215.921000000004,9025.311665945093,7406.5303340549135,,,,8861.565000000004,8098.4166000000005,
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842000003,8332.421000000004,9128.580787429031,7536.261212570977,,,,8979.065000000004,8100.8366000000005,
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.85003500001,8464.235000000004,9209.519853740527,7718.950146259482,,,,9093.165000000005,8113.812200000001,
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033874999994,8584.340500000004,9247.897968502002,7920.7830314980065,,,,9132.068000000003,8108.061000000001,
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633000014,8690.225000000004,9245.227238405425,8135.222761594583,,,,9147.685000000003,8106.8638,
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.54396100001,8756.467000000004,9294.75548812791,8218.178511872098,,,,9193.767000000003,8108.820600000001,
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388287999966,8850.096500000003,9390.194957526754,8309.998042473253,,,,9275.366000000004,8140.4206,
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588878999995,8935.845500000003,9470.122245015891,8401.568754984115,,,,9284.766000000003,8169.880800000001,
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018344999997,9011.295500000004,9564.435086193915,8458.155913806093,,,,9384.167000000003,8201.9608,
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559000017,9091.000000000004,9616.172322976014,8565.827677023994,,,,9423.468000000003,8238.645,
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.64001200002,9164.999000000003,9613.735591776313,8716.262408223694,,,,9468.433,8262.1452,
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889000005,9215.727000000003,9602.526105416518,8828.927894583487,,,0.0,9452.389000000001,8273.896400000001,9187.56
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899000007,9267.327000000003,9588.930422791203,8945.723577208802,,,,9441.489000000001,8281.896800000002,
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.06371800001,9274.588000000003,9588.389565827862,8960.786434172145,,,,9417.108000000002,8284.240800000001,
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048060999936,9248.822500000004,9608.820744646788,8888.82425535322,,8400.0,-1.0,9349.960000000003,8277.7828,
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081000003,9232.768500000004,9619.192073585733,8846.344926414275,,,,9271.770000000002,8269.141000000001,
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.86936199999,9220.053500000004,9620.04395007696,8820.063049923046,,,,9164.741000000004,8271.798000000003,
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.66653300002,9172.221000000003,9578.673270197893,8765.768729802114,,,,9059.676000000003,8275.661800000002,
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.95613600001,9151.821500000004,9582.44990468642,8721.193095313587,,,,8919.476000000002,8282.217200000003,
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908000003,9105.021500000004,9570.175533974525,8639.867466025484,,,,8786.575000000003,8292.907000000001,
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.84479900001,9061.327000000003,9580.189655537111,8542.464344462895,,,,8654.221000000003,8294.750200000002,
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251000004,9005.917500000003,9549.77748311953,8462.057516880477,,,,8559.446000000004,8317.743600000002,
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,8946.642000000003,9506.615616241004,8386.668383759003,,,,8451.795000000004,8345.608800000002,
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057108999998,8910.690500000002,9473.365086483855,8348.01591351615,,,,8404.273000000005,8377.670200000002,
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596485999995,8876.178500000002,9449.009051352472,8303.347948647532,,,,8402.397000000004,8409.034800000001,
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.90285800002,8812.642000000002,9410.644967037813,8214.63903296219,,,,8353.514000000005,8427.457000000002,
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.66677400001,8700.239500000001,9322.282023879823,8078.196976120179,,,,8235.738000000003,8429.391800000001,
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.44659499997,8593.290500000003,9215.722327981815,7970.858672018189,,,,8126.905000000003,8444.970000000003,
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.956640000004,8472.940500000002,9070.234340027493,7875.646659972513,,,,8026.405000000003,8458.694800000003,
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086070999998,8356.688000000002,8937.868758117507,7775.5072418824975,,,,7926.801000000004,8473.346200000002,
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945514999996,8255.3875,8828.501876716193,7682.273123283809,,,,7856.554000000004,8482.210000000003,
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,8150.959500000002,8734.885185027464,7567.0338149725385,,,,7742.473000000004,8483.830000000002,
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.211830000015,8058.524000000002,8596.14686121783,7520.901138782174,,,,7665.253000000002,8497.401400000002,
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583622999995,7977.212000000001,8488.284559052086,7466.139440947917,,,,7550.1510000000035,8508.042600000002,
2018-05-31,7382.07,7699.0,7327.51,7485.01,30776.06310199999,7931.4625000000015,8443.593147060688,7419.331852939315,,,,7460.528000000003,8518.667000000003,
2018-06-01,7485.01,7608.55,7355.54,7521.01,28259.124077999986,7884.216000000002,8388.384444801983,7380.047555198021,,,,7414.918000000002,8510.627200000003,
2018-06-02,7521.01,7697.33,7437.0,7640.03,26720.690219000004,7832.232000000002,8304.274677526144,7360.18932247386,,,,7428.726000000002,8505.879600000004,
2018-06-03,7636.81,7786.69,7600.0,7714.26,27505.158950999994,7784.778000000003,8216.902115904277,7352.653884095728,,,,7442.651000000003,8500.184600000004,
2018-06-04,7714.26,7760.52,7446.5,7487.0,32258.835114999987,7736.028000000003,8143.283195235192,7328.772804764814,,,,7445.651000000003,8482.824600000004,
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973383999986,7700.778000000003,8084.953032434508,7316.602967565498,,,,7474.755000000002,8474.026200000004,
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898000007,7681.647000000003,8057.824071232491,7305.469928767514,,,,7506.740000000001,8469.502600000005,
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202000005,7654.210500000003,8008.023416291655,7300.397583708351,,,0.0,7565.948000000001,8459.864200000005,7691.08
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804670999998,7622.708000000003,7950.643691037217,7294.77230896279,,,,7580.163000000002,8446.373000000005,
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,7570.945500000003,7825.57234535376,7316.318654646247,,,,7591.740000000001,8419.068000000005,
2018-06-10,7491.73,7491.73,6622.81,6764.99,52342.020032,7490.133000000003,7730.8683833175755,7249.397616682431,,6764.99,-1.0,7519.738000000002,8376.061600000005,
2018-06-11,6765.0,6922.0,6610.0,6872.0,34552.162303,7434.877500000004,7684.171392542139,7185.583607457869,,,,7454.837000000002,8337.761200000004,
2018-06-12,6872.0,6890.51,6435.0,6530.0,36722.211191,7386.280000000003,7703.298858019619,7069.261141980388,,,,7343.834000000003,8289.681000000004,
2018-06-13,6530.0,6627.6,6118.68,6292.78,46185.5181,7322.1685000000025,7715.102125136376,6929.234874863629,,,,7201.686000000003,8223.136800000006,
2018-06-14,6292.78,6720.0,6260.0,6635.98,44478.13083700001,7281.117500000003,7699.860148137034,6862.374851862972,,,,7116.584000000003,8178.456600000005,
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329904999995,7233.864500000003,7695.140497895856,6772.58850210415,,,,6992.974000000002,8120.9146000000055,
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147000004,7191.114000000004,7679.490607357549,6702.737392642459,,,,6875.488000000002,8072.287200000005,
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688000007,7158.644500000004,7672.964052257953,6644.324947742055,,,,6751.341000000002,8014.319400000005,
2018-06-18,6444.06,6794.38,6380.0,6712.46,31821.43499500002,7121.203000000003,7639.370011089157,6603.0359889108495,,,,6662.243000000002,7960.188600000006,
2018-06-19,6711.39,6841.74,6653.0,6741.21,24311.421142999996,7089.465500000003,7610.488013932768,6568.442986067238,,,,6587.191000000003,7910.092600000006,
2018-06-20,6740.0,6817.23,6551.81,6761.51,26353.272094,7053.290500000003,7570.698266973808,6535.8827330261975,,,,6586.843000000003,7863.893200000007,
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854047999997,7013.1820000000025,7523.8255996525095,6502.538400347496,,,,6571.527000000002,7813.313200000007,
2018-06-22,6717.69,6733.97,5918.94,6045.0,52157.37083300005,6933.430500000002,7464.107880915019,6402.753119084985,,,,6523.027000000002,7739.2132000000065,
2018-06-23,6045.92,6260.0,6008.48,6149.98,26622.78858899998,6855.216500000002,7380.293686433411,6330.139313566594,,,,6508.747000000001,7667.933000000006,
2018-06-24,6149.98,6259.8,5750.0,6136.97,47445.99895499999,6787.715000000002,7314.009576644181,6261.420423355823,,,,6458.846000000002,7593.392400000006,
2018-06-25,6137.95,6350.0,6061.97,6252.0,39164.51530600002,6719.065000000002,7220.632920031853,6217.497079968151,,,,6445.156000000002,7525.252200000005,
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,6639.662000000002,7110.958468824116,6168.3655311758885,,,,6403.836000000003,7459.367800000006,
2018-06-27,6065.89,6190.43,5971.0,6133.73,19225.671098,6561.794500000004,6978.42549124385,6145.163508756157,,,,6372.248000000002,7398.291200000006,
2018-06-28,6134.73,6173.01,5827.0,5853.98,30585.26602599998,6474.321500000004,6844.089884360852,6104.553115639155,,,,6286.400000000002,7329.170800000005,
2018-06-29,5851.01,6300.0,5780.0,6197.92,33911.287278,6409.631000000005,6700.505000125633,6118.756999874377,,,,6232.071000000003,7273.085200000005,
2018-06-30,6197.92,6528.99,6186.03,6390.07,37919.61283999998,6390.885000000004,6670.1006910438355,6111.669308956172,,,,6194.927000000002,7232.886600000005,
2018-07-01,6391.08,6441.06,6251.0,6356.81,27562.965973999995,6365.125500000005,6621.606149182033,6108.6448508179765,,,,6158.724000000004,7190.704000000005,
2018-07-02,6360.82,6685.0,6271.62,6615.29,36230.45226400001,6369.390000000005,6629.263183033739,6109.516816966271,,,0.0,6215.753000000002,7149.415600000004,6615.29
2018-07-03,6615.29,6679.35,6463.01,6513.86,38657.78169099999,6380.444000000005,6641.522541408686,6119.365458591324,,,,6252.141000000003,7106.426000000003,
2018-07-04,6511.01,6784.92,6441.11,6586.98,23571.892776999994,6377.994000000005,6636.88379486277,6119.104205137241,,,,6297.142000000003,7068.925600000003,
2018-07-05,6585.53,6712.0,6453.33,6529.2,35071.97289799999,6385.0090000000055,6645.99162650814,6124.026373491871,,,,6324.862000000003,7032.909600000003,
2018-07-06,6529.2,6648.54,6425.0,6609.78,29397.094747999992,6391.299000000005,6656.0794834558,6126.518516544211,,,,6378.762000000002,7004.2760000000035,
2018-07-07,6609.79,6818.16,6508.88,6756.98,23973.876886000035,6406.667500000005,6683.0524393126125,6130.282560687398,6756.98,,1.0,6441.087000000002,6974.619400000003,
2018-07-08,6753.48,6780.0,6667.44,6712.1,24622.947794000007,6406.649500000005,6683.014534519269,6130.284465480741,,,,6526.899000000003,6944.191600000003,
2018-07-09,6712.1,6802.06,6612.24,6662.12,26732.406550000014,6402.695000000005,6674.777187298409,6130.612812701601,,,,6573.319000000003,6906.894400000003,
2018-07-10,6662.78,6681.0,6263.0,6296.91,38560.67270200001,6379.465000000005,6639.486531502848,6119.443468497161,,,0.0,6564.003000000002,6865.207800000003,6296.91
2018-07-11,6296.91,6406.0,6278.99,6378.07,28715.498486999986,6362.426500000004,6610.543839444136,6114.309160555872,,,,6566.1290000000035,6833.227000000003,
2018-07-12,6378.07,6380.28,6070.0,6250.57,31306.66334800001,6372.7050000000045,6611.54423726031,6133.865762739699,,,,6529.657000000005,6808.199400000003,
2018-07-13,6251.4,6350.0,6110.0,6214.57,26375.325285999992,6375.934500000005,6612.162703682026,6139.706296317983,,,,6499.728000000005,6780.990600000003,
2018-07-14,6214.57,6335.0,6178.0,6251.99,17783.071999,6381.685500000005,6613.382717408489,6149.988282591521,,,,6466.229000000005,6756.890400000003,
2018-07-15,6250.9,6395.0,6225.4,6353.01,22979.211508000004,6386.736000000006,6616.64530988998,6156.826690110032,,,,6448.610000000005,6737.271400000002,
2018-07-16,6354.15,6747.3,6330.4,6723.35,36204.87707999996,6419.364500000006,6648.422814223335,6190.306185776677,6723.35,,1.0,6459.967000000006,6724.958600000002,
2018-07-17,6723.33,7468.99,6652.04,7317.44,52105.42345900002,6478.550000000007,6770.4616556598685,6186.638344340145,,,,6516.013000000006,6729.327400000002,
2018-07-18,7317.44,7588.08,7225.38,7381.9,59487.64344999996,6554.946000000006,6872.237258584418,6237.654741415595,,,,6582.993000000005,6727.7396000000035,
2018-07-19,7381.88,7576.28,7270.0,7466.21,41218.25643700001,6618.360500000005,6981.401915839615,6255.3190841603955,,,,6663.402000000006,6729.544600000003,
2018-07-20,7468.86,7700.0,7273.0,7337.53,46140.31344699999,6665.733500000005,7056.641774858478,6274.8252251415315,,,,6767.464000000005,6726.595000000004,
2018-07-21,7337.47,7458.47,7211.0,7398.78,28886.490291000013,6717.832000000005,7132.791272418487,6302.872727581523,,,,6869.535000000006,6724.150400000004,
2018-07-22,7399.25,7582.4,7335.5,7394.79,30270.21843999999,6756.807000000005,7196.192947364137,6317.421052635874,,,,6983.957000000007,6719.245600000003,
2018-07-23,7394.78,7833.0,7375.0,7721.01,41646.34667100001,6817.164500000006,7299.8136395981455,6334.515360401867,,,,7134.601000000007,6719.380600000003,
2018-07-24,7721.65,8486.0,7696.0,8397.24,60121.16374900003,6907.677500000005,7496.693860442414,6318.6611395575965,,,,7349.126000000007,6737.585400000003,
2018-07-25,8397.24,8491.77,8050.0,8175.64,48257.64912400003,6989.999500000005,7632.951710786173,6347.047289213838,,,,7531.389000000007,6748.598200000003,
2018-07-26,8175.63,8315.69,7850.06,7920.0,43223.481682,7055.510500000006,7722.678063153985,6388.3429368460265,,,,7651.054000000006,6753.8214000000025,
2018-07-27,7920.0,8285.0,7805.0,8188.57,43671.005891000015,7127.090000000006,7834.001664255213,6420.1783357447985,,,,7738.167000000007,6763.771200000002,
2018-07-28,8188.57,8246.54,8067.0,8225.04,26215.173839000017,7202.7370000000055,7941.428754097115,6464.045245902896,,,,7822.481000000009,6776.203200000002,
2018-07-29,8225.04,8294.51,8115.0,8211.0,25531.226185000003,7280.181000000006,8039.051417962824,6521.3105820371875,,,,7896.960000000008,6790.588600000002,
2018-07-30,8210.99,8273.0,7866.0,8173.92,39692.41654199998,7374.031500000006,8121.476328694948,6626.586671305065,,,,7980.599000000007,6818.767200000002,
2018-07-31,8171.4,8180.0,7633.0,7730.93,48296.91558700001,7441.6745000000055,8156.4262457025325,6726.922754297479,,,,8013.814000000008,6835.945800000002,
2018-08-01,7735.67,7750.0,7430.0,7604.58,42582.312932000015,7509.375000000005,8170.1904915595305,6848.559508440479,,,,8034.793000000008,6857.4374000000025,
2018-08-02,7600.08,7709.46,7455.72,7525.71,37665.69668400002,7574.932000000003,8165.327406355826,6984.536593644181,,,0.0,8015.263000000009,6882.096000000002,7525.71
2018-08-03,7525.71,7540.0,7282.44,7418.78,44669.486047000006,7633.271500000004,8142.067759983118,7124.475240016891,,,,7917.417000000009,6897.752000000003,
2018-08-04,7412.27,7494.81,6926.0,7009.84,36288.42601000001,7666.113000000003,8108.0122378258375,7224.213762174169,,7009.84,-1.0,7800.837000000009,6910.1708000000035,
